Date,PunchCode,WorkType,Hours,NoOfMan,SystemHours,Quantity,ResourceKPI,SystemKPI
2022-02-14,209,209,53.68,6.71,34.0375,13664.0,254.545454,401.439588
2022-02-15,211,211,126.09,15.76125,44.389722,9029.0,71.607581,203.40294
2022-02-15,214,214,39.45,4.93125,27.648888,23456.0,594.575411,848.352382
2022-02-16,213,213,13.23,1.65375,1.238611,772.0,22.146636,236.555303
2022-02-17,209,209,43.07,5.38375,25.233333,7238.0,168.052008,286.842804
2022-02-18,211,211,75.49,9.43625,16.400277,3800.0,50.337793,231.703403
2022-02-20,215,215,3.6,0.45,2.481666,1123.0,311.944444,452.51859
2022-02-21,213,213,14.99,1.87375,1.37,871.0,24.816544,271.532847
2022-02-22,209,209,57.3,7.1625,36.560277,17496.0,305.340314,478.552172
2022-02-23,211,211,94.51,11.81375,48.38,4350.0,46.026875,89.913187
2022-02-24,214,214,31.37,3.92125,14.505277,16671.0,531.431303,1149.305869
2022-02-25,209,209,43.26,5.4075,23.353888,8827.0,204.045307,377.967043
2022-02-25,215,215,76.25,9.53125,61.093055,25935.0,340.131147,424.516338
2022-02-28,209,209,47.66,5.9575,42.295,13951.0,292.719261,329.849864
2022-03-01,213,213,10.38,1.2975,1.430555,969.0,38.342967,278.2137
2022-03-02,214,214,29.7,3.7125,19.033611,62265.0,2096.464646,3271.318301
2022-03-03,211,211,47.03,5.87875,13.042777,3347.0,71.167339,256.617129
2022-03-03,214,214,24.45,3.05625,22.775,30041.0,1228.670756,1319.034028
2022-03-04,215,215,66.53,8.31625,44.5775,13749.0,206.65865,308.42914
2021-12-20,213,213,19.63,2.45375,2.965277,373.0,11.92053,78.91337
2021-12-21,209,209,134.26,16.7825,83.824722,31951.0,237.978549,381.164401
2021-12-22,215,215,36.06,4.5075,25.110833,5916.0,164.0599,235.595529
2021-12-23,211,211,72.2,9.025,21.419166,5738.0,79.473684,267.890916
2021-12-23,214,214,36.83,4.60375,20.733055,23316.0,633.070866,1124.581013
2021-12-27,211,211,75.52,9.44,19.852777,2927.0,38.757944,147.435293
2021-12-28,215,215,30.79,3.84875,24.703055,8337.0,270.76973,337.488622
2021-12-29,211,211,51.23,6.40375,11.351944,4407.0,86.023814,388.215445
2021-12-29,214,214,40.2,5.025,22.257777,15709.0,390.771144,705.775783
2021-12-30,213,213,21.6,2.7,2.793333,1949.0,34.768519,268.854447
2022-01-03,209,209,81.94,10.2425,40.853055,15665.0,191.17647,383.447455
2022-01-03,215,215,73.52,9.19,55.480555,16834.0,228.971708,303.421622
2022-01-04,211,211,65.9,8.2375,17.305555,4561.0,69.210925,263.55699
2022-01-04,214,214,19.83,2.47875,9.7425,7719.0,389.258698,792.30177
2022-01-05,209,209,44.8,5.6,23.171388,8406.0,187.633928,362.774987
2022-01-05,215,215,27.37,3.42125,20.191944,6392.0,233.540372,316.561892
2022-01-07,211,211,73.09,9.13625,14.7975,4663.0,63.798057,315.120797
2022-01-07,214,214,20.6,2.575,14.634722,9501.0,461.213592,649.209462
2022-01-10,214,214,28.43,3.55375,19.581666,9566.0,336.475553,488.518188
2022-01-11,211,211,81.65,10.20625,14.511944,4330.0,53.03123,298.374911
2022-01-11,214,214,25.46,3.1825,15.922222,7658.0,300.785545,480.963021
2022-01-12,209,209,82.04,10.255,26.288055,13082.0,159.4588,497.640468
2022-01-12,215,215,49.49,6.18625,33.349722,15691.0,317.05395,470.498674
2022-01-13,213,213,19.43,2.42875,1.711666,1613.0,16.829645,191.041944
2022-01-14,209,209,137.08,17.135,42.286111,23919.0,174.489349,565.64672
2022-01-14,215,215,55.65,6.95625,43.335277,14102.0,253.405211,325.416173
2022-01-16,211,211,7.6,0.95,0.008888,4.0,0.526315,450.045004
2022-01-17,215,215,73.89,9.23625,50.890555,15862.0,214.670456,311.688485
2022-01-18,215,215,28.67,3.58375,19.889444,7208.0,251.412626,362.403292
2022-01-19,209,209,36.4,4.55,23.733888,9134.0,250.934065,384.850556
2022-01-20,215,215,71.43,8.92875,44.47,17928.0,250.98698,403.148189
2022-01-21,209,209,57.7,7.2125,17.738888,9614.0,166.62045,541.973093
2022-01-24,213,213,16.38,2.0475,3.649166,1496.0,35.470085,159.214462
2022-01-25,211,211,75.77,9.47125,16.714722,5116.0,67.520126,306.07748
2022-01-25,214,214,27.25,3.40625,14.5525,14937.0,548.146788,1026.421577
2022-01-26,209,209,37.59,4.69875,26.798611,9752.0,259.430699,363.899457
2022-01-26,215,215,45.19,5.64875,38.3825,11037.0,244.23545,287.552921
2022-01-27,213,213,15.83,1.97875,1.482777,1136.0,22.74163,242.787688
2022-01-28,209,209,37.62,4.7025,24.073333,8120.0,215.842636,337.30269
2022-01-31,211,211,76.48,9.56,19.526388,4634.0,60.591004,237.319877
2022-01-31,214,214,38.33,4.79125,20.649166,20696.0,539.942603,1002.268081
2022-02-02,209,209,32.47,4.05875,18.846111,7648.0,235.540498,405.813167
2022-02-03,215,215,49.83,6.22875,35.311111,8851.0,177.623921,250.657647
2022-02-04,211,211,63.07,7.88375,16.2275,2968.0,47.058823,182.899399
2022-02-04,214,214,21.37,2.67125,9.423888,12969.0,606.878802,1376.183587
2022-02-08,209,209,70.63,8.82875,54.220277,18696.0,264.703383,344.815648
2022-02-09,215,215,61.36,7.67,52.147777,15658.0,255.182529,300.26208
2022-02-10,213,213,16.23,2.02875,2.853333,1100.0,27.849661,158.411233
2022-02-11,215,215,35.02,4.3775,29.238055,9570.0,273.272415,327.313154
2022-02-14,215,215,102.92,12.865,76.805555,30084.0,292.304702,391.690418
2022-02-15,213,213,16.0,2.0,1.693888,1302.0,25.3125,239.094911
2022-02-16,209,209,40.44,5.055,28.324444,10571.0,261.399604,373.211209
2022-02-17,215,215,98.16,12.27,66.252222,18527.0,188.742868,279.643451
2022-02-18,214,214,22.47,2.80875,11.771944,26514.0,1179.973297,2252.304292
2022-02-21,209,209,52.74,6.5925,40.2375,13644.0,258.703071,339.086672
2022-02-22,215,215,94.34,11.7925,74.261388,24464.0,259.317362,329.430955
2022-02-23,214,214,23.67,2.95875,13.938888,24046.0,1015.885086,1725.101744
2022-02-24,213,213,12.97,1.62125,5.690833,1218.0,38.550501,87.8606
2022-02-25,211,211,84.59,10.57375,23.620555,4195.0,49.59215,177.599552
2022-02-28,215,215,123.97,15.49625,97.019166,39935.0,322.134387,411.619699
2022-03-01,209,209,52.62,6.5775,40.727222,13328.0,253.287723,327.250407
2022-03-01,215,215,66.91,8.36375,48.178888,23464.0,350.680017,487.018297
2022-03-02,213,213,7.35,0.91875,2.957222,795.0,34.285714,85.215111
2022-03-03,213,213,11.7,1.4625,1.976666,1032.0,28.547009,168.971389
2022-03-04,211,211,45.07,5.63375,14.666666,2441.0,54.160195,166.431825
2022-03-04,214,214,40.8,5.1,29.056111,52763.0,1293.210784,1815.900276
2022-03-06,215,215,3.1,0.3875,2.148333,1203.0,388.064516,559.969055
2022-03-07,209,209,72.11,9.01375,46.816666,20383.0,282.665372,435.379144
2022-03-07,215,215,81.92,10.24,68.341111,30285.0,369.689941,443.144683
2022-03-08,213,213,15.02,1.8775,2.946111,845.0,21.438083,109.296629
2022-03-09,213,213,8.0,1.0,0.935555,682.0,33.625,287.529862
2022-03-10,215,215,52.06,6.5075,40.672222,11117.0,213.542066,273.331513
2022-02-03,211,211,65.96,8.245,17.122777,3177.0,48.165554,185.542333
2022-02-03,214,214,25.31,3.16375,11.36,9590.0,378.901619,844.19014
2022-02-04,213,213,7.71,0.96375,1.896666,709.0,32.166018,130.755758
2022-02-07,213,213,9.46,1.1825,2.433055,895.0,39.534884,153.716213
2022-02-08,215,215,81.4,10.175,64.316111,19650.0,241.400491,305.522204
2022-02-09,211,211,77.02,9.6275,20.473611,3806.0,49.415736,185.897836
2022-02-09,214,214,56.2,7.025,40.353055,39763.0,707.52669,985.377687
2022-02-10,209,209,27.7,3.4625,15.986944,7195.0,259.747292,450.054744
2022-02-11,211,211,83.11,10.38875,20.998333,4894.0,58.885813,233.06612
2022-02-11,214,214,17.72,2.215,6.379166,13963.0,787.979683,2188.844121
2022-02-13,215,215,4.1,0.5125,4.661944,1689.0,411.951219,362.295214
2022-02-14,211,211,97.86,12.2325,39.873611,6378.0,65.174739,159.955415
2022-02-14,214,214,32.55,4.06875,16.9875,17858.0,548.632872,1051.243561
2022-02-15,209,209,65.48,8.185,37.346111,13476.0,205.803298,360.840784
2022-02-16,215,215,48.99,6.12375,33.916666,12534.0,255.848132,369.552832
2022-02-17,211,211,79.73,9.96625,16.540277,4763.0,59.739119,287.963738
2022-02-17,214,214,37.37,4.67125,24.671111,17924.0,479.636071,726.517747
2022-02-18,213,213,7.88,0.985,0.929722,861.0,27.791878,235.554284
2022-02-21,215,215,76.86,9.6075,63.607777,28311.0,368.345042,445.087084
2022-02-22,211,211,85.09,10.63625,21.580555,5467.0,64.249618,253.329907
2022-02-22,214,214,34.37,4.29625,18.618055,33955.0,987.925516,1823.767305
2022-02-23,213,213,15.8,1.975,1.057222,765.0,19.936709,297.950667
2022-02-24,209,209,39.99,4.99875,26.134166,9702.0,242.610652,371.238171
2022-02-24,215,215,85.82,10.7275,66.557222,32283.0,376.171055,485.041277
2022-02-25,214,214,13.41,1.67625,4.021666,16553.0,1234.37733,4115.955924
2022-02-28,211,211,74.98,9.3725,22.230833,4010.0,53.480928,180.380105
2022-02-28,214,214,15.41,1.92625,5.960555,29557.0,1918.040233,4958.766423
2022-03-01,211,211,67.14,8.3925,31.180555,4798.0,71.462615,153.877953
2022-03-01,214,214,41.57,5.19625,29.7625,31679.0,762.063988,1064.393112
2022-03-02,209,209,50.52,6.315,32.776666,13042.0,258.155186,397.905021
2022-03-02,215,215,45.01,5.62625,27.856388,19168.0,425.860919,688.100697
2022-03-03,209,209,35.89,4.48625,27.251388,8715.0,242.825299,319.800224
2022-03-04,213,213,4.65,0.58125,0.995555,797.0,52.258065,244.084958
2022-03-07,211,211,76.09,9.51125,17.596111,3447.0,45.301616,195.895558
2022-03-07,214,214,21.77,2.72125,11.565277,18465.0,848.185576,1596.589515
2022-03-08,209,209,62.1,7.7625,43.571111,17117.0,275.63607,392.852043
2022-03-08,215,215,63.14,7.8925,48.351666,17511.0,277.336078,362.159185
2022-03-09,209,209,82.99,10.37375,42.766666,22175.0,267.200867,518.511309
2022-03-10,211,211,105.88,13.235,18.070277,3626.0,34.246316,200.661008
2022-03-10,214,214,27.51,3.43875,10.312777,16664.0,605.743366,1615.859627
2022-03-11,209,209,45.63,5.70375,20.9325,12341.0,270.458031,589.561686
2022-03-14,211,211,84.51,10.56375,26.374722,5073.0,60.028399,192.343259
2022-03-15,211,211,80.26,10.0325,19.541666,5957.0,74.22128,304.835831
2022-03-15,214,214,35.65,4.45625,22.554722,33628.0,943.281907,1490.95165
2022-03-16,209,209,40.66,5.0825,25.476944,11661.0,286.792916,457.707957
2022-03-16,215,215,39.65,4.95625,32.634722,14969.0,377.528373,458.683239
2022-03-17,209,209,31.88,3.985,17.7425,7736.0,242.659974,436.015217
2022-03-18,213,213,7.3,0.9125,2.177222,1174.0,50.958904,170.859931
2022-03-20,215,215,3.6,0.45,2.632777,1900.0,527.777777,721.671451
2022-03-21,213,213,12.02,1.5025,1.868333,765.0,28.452579,183.05088
2022-03-22,211,211,77.61,9.70125,14.75,6765.0,87.166602,458.644067
2022-03-22,214,214,48.15,6.01875,37.536111,18161.0,377.175493,483.827426
2022-03-23,211,211,101.98,12.7475,23.265833,7957.0,78.025102,342.003658
2022-03-24,209,209,40.79,5.09875,19.811388,10492.0,257.219906,529.594392
2022-03-25,209,209,28.91,3.61375,15.1375,5852.0,202.421307,386.589595
2022-03-25,215,215,32.25,4.03125,22.765555,12292.0,381.147286,539.938516
2022-03-28,211,211,60.18,7.5225,10.132777,2762.0,45.895646,272.580754
2022-03-28,214,214,33.43,4.17875,15.944444,8340.0,249.476518,523.066216
2022-03-29,211,211,72.66,9.0825,15.201111,6216.0,85.549132,408.917479
2022-03-30,211,211,66.18,8.2725,20.181666,5833.0,88.13841,289.024701
2022-03-30,214,214,42.65,5.33125,30.447222,46067.0,1080.117233,1513.011597
2022-03-31,209,209,45.55,5.69375,22.032777,10518.0,230.911086,477.379678
2022-03-31,215,215,41.6,5.2,39.368611,12410.0,298.317307,315.225751
2022-04-01,214,214,26.11,3.26375,12.664722,12238.0,468.709306,966.306248
2022-04-04,215,215,48.08,6.01,37.461666,12507.0,260.128951,333.861286
2022-04-05,211,211,71.34,8.9175,13.188888,4285.0,60.064479,324.894714
2022-04-07,213,213,11.55,1.44375,1.390833,540.0,25.887446,214.979081
2022-04-08,209,209,63.31,7.91375,33.060555,20680.0,326.646659,625.518839
2022-04-11,215,215,65.59,8.19875,43.093055,18486.0,281.841744,428.978637
2022-04-12,211,211,69.57,8.69625,12.925277,4336.0,62.325715,335.466698
2022-04-12,214,214,33.71,4.21375,15.464722,13026.0,386.413527,842.304181
2022-04-13,214,214,26.52,3.315,15.639444,16550.0,624.057315,1058.221762
2022-04-14,213,213,12.19,1.52375,2.911388,607.0,23.133716,96.861016
2022-04-19,214,214,29.71,3.71375,17.682222,40029.0,1347.324133,2263.799198
2022-04-21,213,213,8.66,1.0825,0.741388,487.0,26.905312,314.275386
2022-04-22,209,209,34.81,4.35125,19.367777,9775.0,280.810112,504.704282
2022-04-22,215,215,13.77,1.72125,9.470277,4695.0,340.958605,495.761634
2022-04-26,209,209,102.16,12.77,58.488333,29365.0,287.441268,502.065941
2022-04-27,209,209,47.24,5.905,30.242222,14702.0,311.219305,486.141527
2022-04-27,215,215,31.77,3.97125,22.495277,10266.0,323.135033,456.362462
2022-04-28,211,211,82.96,10.37,15.883611,5652.0,68.129218,355.83848
2022-04-28,214,214,40.2,5.025,19.859444,57368.0,1427.064676,2888.701214
2022-04-29,215,215,13.8,1.725,9.661666,3278.0,237.536231,339.27896
2022-05-01,215,215,4.0,0.5,2.430555,1236.0,309.0,508.52583
2022-05-02,213,213,14.53,1.81625,2.416388,510.0,21.748107,130.7737
2022-05-03,211,211,90.1,11.2625,15.733611,6479.0,71.90899,411.793579
2022-05-03,214,214,43.78,5.4725,24.708888,34378.0,785.244403,1391.321212
2022-05-04,209,209,64.65,8.08125,40.063611,16041.0,248.120649,400.388272
2022-05-04,215,215,28.75,3.59375,20.447222,12863.0,447.408695,629.083011
2022-05-05,213,213,13.97,1.74625,1.739722,499.0,21.188261,170.142126
2022-05-06,214,214,6.87,0.85875,4.1025,11055.0,1609.170305,2694.698354
2022-05-09,211,211,75.92,9.49,11.527222,4172.0,54.952581,361.925882
2022-05-09,214,214,12.64,1.58,6.014166,9175.0,725.870253,1525.564808
2022-05-10,211,211,85.54,10.6925,16.5925,4655.0,54.418985,280.54844
2022-05-10,214,214,39.28,4.91,28.353055,31515.0,802.3167,1111.520434
2022-05-11,213,213,10.35,1.29375,0.625833,331.0,19.130435,316.378331
2022-05-12,211,211,82.16,10.27,12.5825,3100.0,37.731256,246.373932
2022-05-12,214,214,32.22,4.0275,11.583611,12636.0,392.17877,1090.851548
2022-05-13,209,209,54.76,6.845,25.625555,13048.0,238.276113,509.179215
2022-05-13,215,215,22.0,2.75,7.995833,4858.0,220.818181,607.566466
2022-05-14,213,213,0.0,0.0,0.0,1.0,0.0,0.0
2022-05-16,215,215,43.03,5.37875,34.001944,18361.0,426.7023,539.998536
2022-05-17,213,213,17.87,2.23375,1.039722,476.0,17.40347,299.118418
2022-05-18,214,214,22.6,2.825,10.236944,24960.0,1104.424778,2438.227658
2022-05-19,209,209,47.69,5.96125,36.935,14876.0,311.931222,402.761608
2022-05-19,215,215,29.11,3.63875,21.578611,9434.0,324.081071,437.19218
2022-05-20,215,215,25.3,3.1625,19.010555,9155.0,361.857707,481.574577
2022-05-22,215,215,3.0,0.375,1.743611,957.0,319.0,548.860955
2022-05-23,213,213,38.0,4.75,1.456944,413.0,7.947368,207.28319
2022-05-24,211,211,89.58,11.1975,18.923333,7509.0,83.824514,396.811703
2022-05-24,214,214,40.35,5.04375,20.332222,17415.0,431.598513,856.522223
2022-05-25,215,215,58.09,7.26125,41.7525,16034.0,276.019969,384.024908
2022-05-27,214,214,33.35,4.16875,25.352777,48201.0,1445.307346,1901.211847
2022-05-30,214,214,37.68,4.71,23.471111,32475.0,861.863057,1383.615799
2022-05-31,213,213,28.8,3.6,1.472777,427.0,6.180556,120.860117
2022-06-01,215,215,47.32,5.915,31.203611,12477.0,263.672865,399.857567
2022-06-02,213,213,22.37,2.79625,1.113055,743.0,12.427358,249.76304
2022-06-03,215,215,17.73,2.21625,12.955555,5306.0,299.266779,409.554048
2022-06-07,209,209,75.82,9.4775,87.606944,39418.0,519.889211,449.941502
2022-06-08,211,211,88.62,11.0775,16.668611,10793.0,121.789663,647.504462
2022-06-10,215,215,63.34,7.9175,39.796388,20623.0,325.592042,518.212858
2022-06-13,213,213,17.8,2.225,0.454722,176.0,7.247191,283.689815
2022-06-14,209,209,91.56,11.445,80.846944,31257.0,341.382699,386.619437
2022-06-14,215,215,99.87,12.48375,71.293055,30481.0,305.206768,427.545151
2022-06-15,211,211,105.13,13.14125,23.853333,6866.0,65.309616,287.842374
2022-06-15,214,214,47.48,5.935,29.113333,29188.0,614.743049,1002.564701
2022-06-16,211,211,85.87,10.73375,18.770555,6709.0,78.12973,357.421504
2022-06-19,215,215,3.1,0.3875,2.1175,855.0,275.806451,403.77804
2022-06-20,209,209,65.27,8.15875,85.186111,34275.0,525.126398,402.354322
2022-06-21,211,211,66.49,8.31125,8.146944,6251.0,94.014137,767.281572
2022-06-21,214,214,71.28,8.91,42.224166,46292.0,649.438832,1096.339001
2022-06-22,215,215,39.73,4.96625,33.651111,13086.0,329.373269,388.872747
2022-06-23,211,211,80.57,10.07125,21.751388,3270.0,40.585825,150.335233
2022-06-23,214,214,47.47,5.93375,29.002222,29047.0,611.902254,1001.54395
2022-06-27,211,211,68.82,8.6025,16.878333,4779.0,69.442022,283.144075
2022-06-29,209,209,40.47,5.05875,40.068888,14444.0,356.90635,360.479182
2022-06-30,211,211,58.35,7.29375,10.158611,3156.0,54.087403,310.672394
2022-07-01,209,209,38.99,4.87375,31.0725,12055.0,309.181841,387.963633
2022-07-01,215,215,37.74,4.7175,25.726944,6720.0,178.060413,261.20475
2022-07-03,215,215,4.1,0.5125,2.75,1789.0,436.341463,650.545454
2022-07-04,209,209,51.38,6.4225,48.011388,17949.0,349.338263,373.848804
2022-07-05,213,213,40.6,5.075,3.038888,618.0,6.650246,88.848289
2022-07-06,215,215,37.21,4.65125,27.005,8441.0,226.847621,312.571745
2022-07-07,209,209,53.24,6.655,37.221666,16309.0,306.329827,438.158786
2022-02-02,214,214,17.55,2.19375,6.445833,16183.0,922.108262,2510.614221
2022-02-03,213,213,13.91,1.73875,1.632222,903.0,20.488857,174.608601
2022-02-04,209,209,33.12,4.14,15.381388,8014.0,241.968599,521.019299
2022-02-07,209,209,56.06,7.0075,35.060555,12751.0,227.452729,363.685058
2022-02-07,215,215,105.9,13.2375,89.074166,39774.0,375.580736,446.526774
2022-02-08,211,211,91.29,11.41125,27.925833,6830.0,74.816518,244.57641
2022-02-08,214,214,56.15,7.01875,41.778611,31322.0,557.827248,749.713771
2022-02-09,213,213,11.91,1.48875,1.581666,905.0,30.2267,227.608104
2022-02-10,215,215,104.75,13.09375,76.607222,28279.0,269.966587,369.142742
2022-02-11,213,213,6.5,0.8125,0.843333,758.0,36.615385,282.21355
2022-02-14,213,213,11.32,1.415,1.765555,1378.0,28.091873,180.113335
2022-02-15,215,215,39.95,4.99375,30.713333,9115.0,228.1602,296.776647
2022-02-16,211,211,89.1,11.1375,16.288333,10349.0,116.150392,635.362747
2022-02-16,214,214,32.2,4.025,19.816666,32635.0,1013.509316,1646.846144
2022-02-17,213,213,16.0,2.0,1.731944,1029.0,22.4375,207.281529
2022-02-18,209,209,37.97,4.74625,18.434722,8778.0,231.182512,476.166659
2022-02-18,215,215,30.07,3.75875,20.857222,5789.0,192.517459,277.553741
2022-02-21,211,211,92.05,11.50625,20.698333,5165.0,56.110809,249.537003
2022-02-21,214,214,19.93,2.49125,11.785277,11470.0,575.5143,973.248231
2022-02-22,213,213,14.5,1.8125,1.442777,968.0,26.068966,261.99475
2022-02-23,209,209,51.4,6.425,25.738611,10054.0,195.603112,390.619369
2022-02-23,215,215,80.01,10.00125,62.051944,26721.0,333.970753,430.623092
2022-02-24,211,211,113.21,14.15125,31.723888,5673.0,50.110414,178.824234
2022-02-25,213,213,8.54,1.0675,1.546944,963.0,42.154567,232.716892
2022-02-28,213,213,7.0,0.875,1.698055,1085.0,93.142857,383.968717
2022-03-02,211,211,77.43,9.67875,18.735833,5787.0,74.738473,308.873376
2022-03-03,215,215,72.99,9.12375,45.627222,15813.0,216.646115,346.569422
2022-03-04,209,209,30.38,3.7975,15.901944,6910.0,227.452271,434.538066
2022-03-08,211,211,82.4,10.3,18.449444,8457.0,102.633495,458.387797
2022-03-09,215,215,48.25,6.03125,31.065,9783.0,202.756476,314.920328
2022-03-10,213,213,20.55,2.56875,2.905,880.0,19.416058,137.349398
2022-03-11,215,215,43.51,5.43875,35.025277,10928.0,251.160652,312.003242
2022-03-14,214,214,31.86,3.9825,15.4575,38597.0,1211.456371,2496.975578
2022-03-15,213,213,12.2,1.525,1.866111,844.0,27.04918,176.838355
2022-03-16,211,211,66.66,8.3325,12.485833,3685.0,55.280528,295.134493
2022-03-16,214,214,28.2,3.525,15.114722,24598.0,872.269503,1627.419941
2022-03-17,215,215,45.75,5.71875,36.706111,14631.0,319.803278,398.598478
2022-03-18,209,209,40.23,5.02875,17.169722,8854.0,220.084514,515.67521
2022-03-21,209,209,44.31,5.53875,30.827222,10456.0,235.97382,339.18074
2022-03-23,214,214,20.99,2.62375,10.550555,7677.0,365.745593,727.639446
2022-03-24,215,215,35.82,4.4775,21.459722,9642.0,269.179229,449.306845
2022-03-25,211,211,73.13,9.14125,22.723611,6819.0,93.244906,300.084348
2022-03-25,214,214,21.0,2.625,10.155,14482.0,689.619047,1426.095519
2022-03-29,214,214,40.15,5.01875,28.249166,21778.0,542.41594,770.925414
2022-03-30,213,213,10.86,1.3575,1.217777,449.0,22.28361,198.722755
2022-03-31,211,211,78.42,9.8025,22.436944,5760.0,73.45065,256.719453
2022-03-31,214,214,48.2,6.025,32.162222,43725.0,907.157676,1359.514277
2022-04-01,213,213,7.1,0.8875,1.985555,786.0,54.084507,193.396808
2022-04-03,215,215,4.1,0.5125,4.116388,1632.0,398.04878,396.464084
2022-04-04,211,211,69.05,8.63125,15.4875,6107.0,88.443157,394.317998
2022-04-04,214,214,35.21,4.40125,21.812777,16299.0,462.908264,747.222602
2022-04-05,214,214,43.95,5.49375,28.268888,30246.0,688.191126,1069.939503
2022-04-06,213,213,8.21,1.02625,0.799444,478.0,23.142509,237.665177
2022-04-07,209,209,30.39,3.79875,19.111111,8790.0,289.239881,459.941863
